tpep_pickup_datetime,PULocationID,DOLocationID,trip_distance,passenger_count,fare_amount,congestion_surcharge
2024-04-30 07:13:37,67,170,0.81,1,6.16,2.75
2024-04-28 19:18:41,187,80,1.28,1,4.75,2.75
2024-04-07 06:12:15,63,116,7.86,3,26.83,2.75
2024-04-19 09:32:57,41,94,1.72,1,10.18,0.0
2024-04-12 14:28:32,28,69,1.31,1,5.06,2.75
2024-04-01 16:37:14,221,171,0.83,1,4.02,2.75
2024-04-20 03:42:04,217,95,2.25,1,9.92,2.75
2024-04-30 13:32:31,222,149,0.74,1,6.89,0.0
2024-04-30 01:00:25,61,223,2.9,1,10.98,2.75
2024-04-23 10:06:55,103,193,9.31,1,31.19,2.75
2024-04-15 10:00:33,185,233,5.91,3,22.96,2.75
2024-04-18 08:56:01,147,205,0.65,1,3.19,2.75
2024-04-14 21:32:06,75,162,1.75,3,5.63,0.0
2024-04-12 01:17:58,1,36,1.23,1,8.53,0.0
2024-04-16 21:29:04,162,230,0.74,1,6.0,2.75
2024-04-27 06:04:59,17,41,0.9,1,3.0,0.0
2024-04-14 05:17:32,243,162,8.86,1,32.27,2.75
2024-04-19 05:55:23,19,153,1.8,1,9.31,0.0
2024-04-11 08:08:40,59,76,2.24,1,10.18,2.75
2024-04-30 17:58:09,201,251,2.83,1,10.76,2.75
2024-04-21 16:53:29,115,188,5.28,3,17.29,2.75
2024-04-26 20:22:35,203,189,6.1,1,21.41,2.75
2024-04-19 02:54:22,31,126,12.11,1,41.02,0.0
2024-04-18 08:26:03,194,240,1.33,1,4.75,2.75
2024-04-09 12:54:27,106,194,1.75,1,7.68,2.75
2024-04-18 14:28:51,126,200,1.81,3,9.69,2.75
2024-04-16 08:52:16,103,225,2.56,1,12.39,2.75
2024-04-04 12:45:31,163,69,6.27,1,20.02,2.75
2024-04-08 07:38:32,121,192,1.46,1,7.14,0.0
2024-04-07 13:23:28,240,10,5.85,1,19.11,2.75
2024-04-04 03:57:25,95,246,1.3,1,6.7,2.75
2024-04-27 15:47:55,208,261,4.83,1,17.42,2.75
2024-04-03 14:03:30,149,12,6.12,1,21.23,2.75
2024-04-26 17:41:52,193,44,7.23,1,26.57,0.0
2024-04-16 04:20:11,142,109,3.0,3,11.71,2.75
2024-04-24 00:14:12,201,90,1.89,2,5.0,2.75
2024-04-28 21:22:33,162,69,5.68,1,18.04,2.75
2024-04-08 09:07:57,109,144,1.85,1,13.65,2.75
2024-04-30 10:53:23,263,56,1.06,5,4.16,2.75
2024-04-04 06:37:56,210,41,6.8,4,23.97,2.75
2024-04-28 08:31:28,149,77,2.35,1,12.35,2.75
2024-04-10 06:56:00,256,8,3.46,1,16.5,0.0
2024-04-25 12:53:08,199,90,9.27,1,30.68,0.0
2024-04-16 10:59:17,186,194,1.01,1,7.35,2.75
2024-04-08 10:08:36,165,71,3.35,4,12.47,2.75
2024-04-23 14:04:49,108,108,3.36,1,11.14,2.75
2024-04-26 17:18:44,83,95,7.43,1,24.78,2.75
2024-04-16 10:24:58,80,245,1.96,1,7.12,2.75
2024-04-04 05:27:32,253,75,2.29,1,12.26,2.75
2024-04-05 06:40:25,25,137,3.06,1,15.33,0.0
2024-04-14 22:24:40,51,222,1.14,4,6.39,2.75
2024-04-21 00:37:31,108,204,2.73,1,8.99,2.75
2024-04-04 03:36:36,238,61,2.5,2,8.01,0.0
2024-04-22 11:08:49,186,262,1.27,1,8.9,2.75
2024-04-21 12:36:10,80,65,6.76,1,21.28,2.75
2024-04-27 17:56:19,96,37,2.47,1,6.74,2.75
2024-04-09 12:05:05,150,234,1.78,1,9.84,2.75
2024-04-02 19:37:24,6,201,0.99,1,6.55,2.75
2024-04-20 09:59:37,22,102,0.83,1,3.0,2.75
2024-04-12 12:32:43,220,110,11.79,2,37.76,2.75
2024-04-19 03:08:29,12,50,19.15,1,61.76,0.0
2024-04-24 05:20:56,192,160,8.49,1,29.32,2.75
2024-04-25 01:15:01,225,211,2.65,1,9.9,2.75
2024-04-26 04:02:32,167,145,6.27,1,19.7,2.75
2024-04-25 00:33:18,116,189,6.79,1,21.54,2.75
2024-04-28 12:22:31,148,185,1.75,1,8.36,2.75
2024-04-06 16:47:16,36,249,3.59,3,15.02,0.0
2024-04-09 14:21:08,245,161,11.5,1,38.0,2.75
2024-04-07 22:25:49,130,147,1.65,1,5.24,2.75
2024-04-17 12:27:24,240,163,4.31,1,16.69,0.0
2024-04-05 09:16:10,105,177,4.3,3,12.47,2.75
2024-04-22 15:56:23,167,230,2.61,1,13.5,2.75
2024-04-12 05:02:41,42,164,2.86,1,14.55,0.0
2024-04-17 03:57:09,254,224,2.63,2,10.17,2.75
2024-04-27 19:02:21,205,224,3.08,1,10.48,0.0
2024-04-03 23:07:52,195,232,1.06,1,6.75,2.75
2024-04-19 19:19:08,171,54,6.04,5,19.56,2.75
2024-04-13 00:51:46,250,36,4.29,1,13.37,2.75
2024-04-01 21:14:57,104,53,13.25,1,38.87,2.75
2024-04-03 00:49:08,39,188,1.49,2,9.69,0.0
2024-04-05 02:16:24,236,74,1.05,1,7.41,2.75
2024-04-03 10:21:57,134,44,1.97,1,7.3,2.75
2024-04-13 05:14:37,252,51,2.99,2,12.46,0.0
2024-04-29 00:43:11,170,99,1.3,3,5.57,2.75
2024-04-22 21:33:05,207,51,2.66,1,9.99,2.75
2024-04-03 20:38:37,143,135,4.1,1,13.94,2.75
2024-04-27 11:29:18,19,213,0.7,1,6.26,2.75
2024-04-19 22:27:53,190,141,5.47,1,18.15,2.75
2024-04-07 01:04:43,64,114,10.33,1,31.99,2.75
2024-04-17 10:14:55,230,239,1.59,4,5.41,2.75
2024-04-23 20:24:59,175,175,5.74,2,17.08,0.0
2024-04-05 17:49:19,20,47,2.39,1,10.24,2.75
2024-04-27 00:18:20,226,26,4.32,1,12.68,2.75
2024-04-09 00:17:21,231,50,5.26,1,20.79,2.75
2024-04-01 02:09:09,101,129,1.72,2,8.41,2.75
2024-04-29 04:52:26,227,145,5.92,2,14.68,0.0
2024-04-20 07:42:31,38,145,0.89,1,4.11,2.75
2024-04-17 10:42:27,65,167,15.63,1,47.34,2.75
2024-04-03 15:40:16,76,43,1.94,1,3.84,0.0
2024-04-07 00:02:47,192,41,1.39,1,8.41,2.75
2024-04-05 19:09:59,123,15,1.02,2,6.68,0.0
2024-04-08 09:55:46,125,129,6.35,1,23.63,2.75
2024-04-13 06:55:57,27,58,3.59,1,13.7,2.75
2024-04-24 10:41:50,103,54,11.1,1,38.12,2.75
2024-04-30 22:32:52,60,224,4.15,1,16.01,2.75
2024-04-28 10:22:38,168,203,1.96,3,10.48,2.75
2024-04-15 06:52:07,83,133,6.84,1,24.47,2.75
2024-04-04 08:47:12,6,62,1.66,5,9.21,2.75
2024-04-19 18:14:41,164,243,1.7,2,8.98,2.75
2024-04-30 22:34:09,202,210,0.6,2,3.34,2.75
2024-04-16 07:40:59,177,242,1.52,1,3.54,2.75
2024-04-12 17:06:11,156,210,1.56,1,8.44,0.0
2024-04-29 12:17:28,102,215,1.74,1,6.94,2.75
2024-04-28 18:21:21,80,244,2.11,1,6.49,0.0
2024-04-05 09:07:39,194,71,3.51,3,12.88,2.75
2024-04-09 21:22:53,91,90,1.35,2,6.18,2.75
2024-04-12 20:30:04,67,156,4.04,1,15.76,0.0
2024-04-28 01:31:39,215,84,1.0,1,7.26,2.75
2024-04-05 14:41:28,145,151,9.85,1,32.81,2.75
2024-04-14 22:25:13,40,160,0.59,1,3.59,2.75
2024-04-28 05:18:15,212,82,8.86,1,24.87,0.0
2024-04-21 01:16:44,59,186,3.27,1,11.35,2.75
2024-04-08 00:17:28,28,89,4.83,3,17.05,2.75
2024-04-17 07:09:15,47,160,1.74,1,11.35,0.0
2024-04-20 00:09:07,237,50,1.17,1,3.3,2.75
2024-04-01 02:34:57,117,179,10.8,1,30.76,2.75
2024-04-13 21:03:01,151,220,2.54,2,11.25,2.75
2024-04-27 11:10:58,83,205,2.79,1,10.95,2.75
2024-04-24 12:07:09,57,19,15.36,1,46.89,2.75
2024-04-17 16:56:39,217,3,1.93,2,9.76,0.0
2024-04-08 13:55:42,220,116,0.87,1,3.0,2.75
2024-04-15 08:07:11,242,157,3.59,3,17.99,2.75
2024-04-08 01:48:02,99,241,3.33,1,14.43,2.75
2024-04-25 22:10:57,242,108,5.69,1,21.41,2.75
2024-04-27 17:43:30,203,52,11.36,1,37.06,2.75
2024-04-15 18:02:19,37,28,1.79,2,8.56,2.75
2024-04-22 07:50:53,246,212,4.98,1,16.65,2.75
2024-04-07 20:59:42,128,109,2.5,3,10.83,2.75
2024-04-09 01:38:53,135,258,5.86,1,20.75,2.75
2024-04-01 11:18:13,64,220,1.13,1,8.55,0.0
2024-04-23 08:30:55,29,17,2.93,1,11.18,2.75
2024-04-05 20:36:34,226,240,0.78,1,5.35,2.75
2024-04-12 03:45:12,60,212,3.38,2,10.35,2.75
2024-04-22 09:54:44,54,180,1.15,1,7.82,2.75
2024-04-22 11:06:25,149,85,11.77,1,38.05,0.0
2024-04-06 07:13:44,58,261,3.33,1,13.33,2.75
2024-04-07 00:33:56,36,210,3.14,1,13.33,0.0
2024-04-25 04:58:46,145,62,13.06,1,42.6,2.75
2024-04-17 15:28:08,250,5,2.91,1,10.26,2.75
2024-04-02 15:35:12,80,107,4.45,1,18.22,2.75
2024-04-28 14:39:01,15,11,0.67,1,5.36,0.0
2024-04-21 13:47:19,40,215,4.81,1,16.77,2.75
2024-04-29 13:45:50,81,219,0.89,1,6.58,2.75
2024-04-20 22:12:17,193,179,5.8,1,20.9,2.75
2024-04-02 19:51:19,166,66,7.83,2,25.16,2.75
2024-04-09 02:37:42,204,185,1.83,2,10.13,2.75
2024-04-08 16:16:39,211,17,7.87,3,28.25,2.75
2024-04-06 21:39:06,258,40,2.81,2,6.25,2.75
2024-04-16 17:15:47,115,76,3.47,2,10.63,2.75
2024-04-23 01:40:47,233,246,2.35,2,6.75,2.75
2024-04-30 01:03:41,77,51,2.77,3,7.8,2.75
2024-04-15 18:40:28,96,129,8.86,1,31.31,2.75
2024-04-23 12:30:53,98,260,10.8,1,33.17,0.0
2024-04-23 05:41:46,56,209,2.57,1,12.12,2.75
2024-04-07 19:57:26,118,211,3.03,2,12.45,2.75
2024-04-25 13:55:49,119,132,0.93,1,5.83,0.0
2024-04-08 03:48:51,38,84,1.88,2,7.03,0.0
2024-04-22 03:35:46,185,49,3.02,1,9.95,2.75
2024-04-26 01:41:00,242,246,1.29,1,4.78,0.0
2024-04-24 16:48:19,51,39,3.51,2,14.24,0.0
2024-04-04 16:08:52,127,145,4.55,1,16.78,2.75
2024-04-28 17:00:06,103,143,4.17,3,9.19,0.0
2024-04-23 14:38:21,229,247,2.55,1,12.86,0.0
2024-04-03 13:47:04,211,156,5.63,1,18.87,2.75
2024-04-09 03:40:10,85,16,1.85,3,8.29,2.75
2024-04-10 16:08:01,27,39,2.72,3,12.2,2.75
2024-04-06 08:42:58,72,145,1.6,4,4.95,0.0
2024-04-22 13:03:36,95,46,3.74,2,10.74,0.0
2024-04-26 03:44:25,76,20,2.53,3,8.35,2.75
2024-04-09 09:40:43,6,133,1.36,1,8.97,2.75
2024-04-16 00:33:03,90,81,1.79,1,7.9,0.0
2024-04-04 02:19:47,80,158,1.65,1,9.64,2.75
2024-04-11 14:38:22,222,224,8.96,1,24.45,2.75
2024-04-11 05:20:50,83,2,3.08,2,11.35,0.0
2024-04-18 03:08:57,82,125,4.2,2,12.71,0.0
2024-04-14 19:15:49,152,241,10.05,3,34.72,0.0
2024-04-03 07:13:51,45,117,1.2,2,5.22,0.0
2024-04-03 00:16:44,212,37,10.17,1,30.87,2.75
2024-04-03 21:31:18,71,216,3.22,3,11.48,2.75
2024-04-02 17:16:19,263,49,7.29,1,20.94,2.75
2024-04-10 01:52:50,58,217,1.14,1,5.97,0.0
2024-04-04 23:32:09,57,59,1.62,1,5.0,0.0
2024-04-14 14:27:47,111,60,1.26,2,4.01,2.75
2024-04-04 10:38:55,142,78,4.21,3,15.08,2.75
2024-04-18 06:52:02,56,119,1.03,1,3.0,2.75
2024-04-11 10:24:11,12,127,6.0,3,19.75,0.0
2024-04-11 13:54:20,15,207,1.51,1,5.88,2.75
2024-04-23 12:18:32,8,160,1.53,4,9.73,0.0
2024-04-15 18:09:28,231,85,1.66,1,8.85,0.0
2024-04-07 00:56:59,186,4,5.3,5,16.77,2.75
2024-04-28 01:48:46,53,157,9.53,1,29.34,0.0
2024-04-02 01:02:33,137,177,8.83,1,29.76,2.75
2024-04-26 19:29:33,174,252,0.87,1,5.07,0.0
2024-04-28 03:24:00,219,80,1.57,1,9.87,2.75
2024-04-08 01:50:38,263,44,4.4,1,16.13,2.75
2024-04-26 07:21:56,255,218,3.87,1,14.55,2.75
2024-04-14 11:28:21,75,199,2.01,2,9.88,0.0
2024-04-01 02:45:58,224,180,7.45,1,28.03,2.75
2024-04-24 10:34:25,92,208,0.99,3,5.7,2.75
2024-04-14 03:28:56,134,194,4.07,2,16.27,2.75
2024-04-22 10:01:41,163,12,1.62,2,7.27,2.75
2024-04-04 06:42:23,198,205,3.12,5,10.36,2.75
2024-04-28 00:55:14,189,126,2.22,1,10.51,0.0
2024-04-24 12:24:32,73,72,14.15,5,43.67,2.75
2024-04-30 05:20:56,206,220,2.83,1,8.61,2.75
2024-04-22 14:11:41,31,72,13.57,1,42.37,2.75
2024-04-25 13:08:03,119,121,1.53,1,8.24,2.75
2024-04-26 20:55:00,159,43,5.61,1,19.19,2.75
2024-04-22 06:01:19,255,208,4.92,1,19.88,0.0
2024-04-11 06:12:38,245,214,7.09,1,25.64,0.0
2024-04-08 13:09:20,106,77,4.64,1,21.15,0.0
2024-04-24 19:27:41,198,150,4.51,1,15.8,2.75
2024-04-01 11:30:10,120,252,4.28,3,16.59,2.75
2024-04-21 20:52:17,82,60,15.21,1,51.2,2.75
2024-04-18 07:35:19,187,213,1.41,1,3.76,0.0
2024-04-11 04:49:40,52,63,0.61,1,7.21,2.75
2024-04-09 07:00:32,68,193,4.47,1,12.75,0.0
2024-04-03 15:27:23,134,29,1.16,1,8.89,0.0
2024-04-18 03:12:21,120,1,4.48,1,16.7,0.0
2024-04-10 17:12:08,57,73,1.85,1,7.78,0.0
2024-04-12 03:44:54,186,206,0.66,1,3.0,0.0
2024-04-06 02:01:08,72,156,5.64,1,16.82,0.0
2024-04-22 17:42:55,158,146,0.69,1,3.92,2.75
2024-04-30 10:55:55,228,52,1.39,1,5.73,2.75
2024-04-10 19:28:44,234,115,1.94,1,6.88,2.75
2024-04-04 21:46:03,11,226,1.0,1,4.62,2.75
2024-04-21 05:01:15,175,88,9.07,1,31.32,2.75
2024-04-06 21:53:59,261,62,3.9,1,17.46,2.75
2024-04-23 06:06:01,131,19,7.79,1,25.07,2.75
2024-04-20 20:17:23,2,258,4.51,1,16.19,2.75
2024-04-09 19:35:52,249,198,17.38,1,52.5,2.75
2024-04-25 09:37:25,200,79,3.11,3,11.17,0.0
2024-04-23 10:38:17,182,11,0.69,1,3.25,2.75
2024-04-26 02:33:15,127,144,1.11,1,7.41,2.75
2024-04-18 19:45:14,197,244,3.61,1,11.53,0.0
2024-04-29 17:57:10,44,85,2.0,3,9.36,2.75
2024-04-17 18:07:02,10,27,0.92,4,3.41,2.75
2024-04-11 07:01:37,225,3,1.45,3,10.45,2.75
2024-04-06 14:14:23,216,259,2.75,2,12.3,2.75
2024-04-07 10:55:15,211,243,3.06,1,11.87,2.75
2024-04-19 03:31:49,217,43,10.04,2,34.73,0.0
2024-04-21 01:12:11,49,198,0.83,1,6.72,2.75
2024-04-29 13:52:15,163,89,2.05,1,9.9,2.75
2024-04-25 01:19:46,193,233,2.97,1,9.26,0.0
2024-04-22 10:42:58,145,39,0.92,1,7.59,2.75
2024-04-20 00:24:42,159,163,4.57,2,18.47,2.75
2024-04-13 00:36:31,180,21,3.03,1,10.69,2.75
2024-04-15 12:55:23,26,10,2.65,1,11.71,0.0
2024-04-23 02:22:50,100,45,4.24,1,11.1,0.0
2024-04-12 17:23:06,111,93,1.69,1,4.02,2.75
2024-04-03 13:22:47,51,3,1.95,1,8.27,2.75
2024-04-23 23:29:06,15,43,1.12,1,7.85,2.75
2024-04-03 17:10:25,128,180,3.1,1,12.62,2.75
2024-04-02 06:49:09,140,107,2.13,1,8.86,0.0
2024-04-14 14:31:11,242,205,1.56,4,7.53,2.75
2024-04-28 14:56:51,46,124,0.97,3,5.7,0.0
2024-04-22 02:42:31,234,113,0.58,1,3.0,2.75
2024-04-01 23:16:44,72,47,1.25,1,7.75,0.0
2024-04-21 14:13:02,95,156,1.49,1,8.23,2.75
2024-04-22 17:16:29,132,236,2.83,1,14.64,2.75
2024-04-09 02:41:37,32,139,1.47,1,8.32,0.0
2024-04-25 05:40:35,37,242,6.46,3,26.54,2.75
2024-04-06 11:21:53,126,249,2.75,2,9.83,2.75
2024-04-08 04:40:45,138,204,3.92,1,16.65,2.75
2024-04-23 14:59:29,100,200,1.32,3,10.1,2.75
2024-04-27 15:51:29,242,57,2.38,1,7.02,0.0
2024-04-16 01:02:32,245,74,3.73,1,11.39,2.75
2024-04-24 00:35:59,27,119,1.8,1,8.34,2.75
2024-04-14 15:31:38,209,59,1.93,1,9.43,0.0
2024-04-16 00:54:26,99,58,6.27,1,25.33,2.75
2024-04-07 11:23:41,137,219,6.85,1,22.05,2.75
2024-04-24 06:18:05,187,232,3.16,1,7.83,2.75
2024-04-14 20:28:06,36,258,8.44,4,28.38,2.75
2024-04-16 23:39:54,118,63,5.17,3,18.13,0.0
2024-04-27 21:49:22,158,180,0.7,3,5.53,2.75
2024-04-15 09:55:15,169,231,3.37,1,10.87,0.0
2024-04-22 05:39:06,55,164,4.69,2,13.0,0.0
2024-04-01 16:10:04,84,210,3.22,4,15.75,0.0
2024-04-09 17:25:57,6,43,6.74,4,24.03,2.75
2024-04-08 21:08:55,256,133,1.75,1,11.35,2.75
2024-04-30 18:03:51,198,218,0.74,1,3.0,2.75
2024-04-21 00:05:36,152,203,4.01,1,14.84,2.75
2024-04-18 03:42:24,170,178,5.09,3,19.42,0.0
2024-04-25 13:07:26,248,52,5.57,1,21.3,2.75
2024-04-16 10:07:40,249,71,0.54,2,7.0,2.75
2024-04-12 04:35:42,150,3,4.42,1,13.9,2.75
2024-04-19 13:31:00,210,89,0.57,2,4.08,2.75
2024-04-07 19:22:42,228,51,5.72,1,21.16,2.75
2024-04-09 02:19:20,244,160,4.75,2,17.14,2.75
2024-04-01 06:22:50,141,133,3.43,2,8.54,2.75
2024-04-21 03:53:27,120,247,2.97,1,12.69,2.75
2024-04-05 19:24:34,180,171,4.89,3,18.07,2.75
2024-04-01 17:11:55,125,211,0.71,1,3.69,2.75
2024-04-14 18:01:32,242,159,6.75,2,23.15,2.75
2024-04-20 02:02:08,212,150,1.29,3,3.0,2.75
2024-04-25 02:20:03,17,59,2.77,2,14.23,2.75
2024-04-01 18:28:55,16,47,2.83,1,11.12,0.0
2024-04-11 06:59:07,257,31,5.75,1,18.28,2.75
2024-04-23 16:34:59,46,247,1.25,1,9.79,0.0
2024-04-18 16:47:49,258,187,1.75,1,4.5,2.75
2024-04-27 10:05:28,143,235,4.31,1,14.38,2.75
2024-04-14 15:39:28,13,171,2.36,1,12.13,2.75
2024-04-18 04:28:42,45,81,1.74,3,5.8,0.0
2024-04-03 00:35:53,47,5,3.9,1,12.96,2.75
2024-04-19 22:14:23,16,4,0.82,1,5.13,0.0
2024-04-30 10:03:01,107,143,5.96,3,21.61,0.0
2024-04-20 12:22:30,3,136,3.1,4,11.82,2.75
2024-04-09 16:59:05,104,255,1.31,3,7.03,0.0
2024-04-20 20:56:55,95,212,2.34,1,9.74,2.75
2024-04-25 05:24:55,133,251,0.99,1,5.39,2.75
2024-04-11 16:46:39,201,182,3.86,1,13.85,2.75
2024-04-11 04:25:47,254,209,4.37,1,15.37,2.75
2024-04-13 17:45:18,183,206,2.32,1,9.02,2.75
2024-04-11 18:20:56,150,238,1.95,1,4.4,2.75
2024-04-14 05:05:06,37,159,7.13,1,27.61,2.75
2024-04-24 07:41:41,139,20,3.5,1,10.58,2.75
2024-04-02 03:10:12,100,54,4.35,1,14.41,2.75
2024-04-27 04:17:34,236,244,0.98,1,7.85,2.75
2024-04-20 17:17:34,84,162,4.87,1,20.91,2.75
2024-04-16 07:29:27,33,204,2.56,1,12.39,2.75
2024-04-16 08:58:43,121,232,2.1,1,10.03,2.75
2024-04-14 07:37:55,30,193,9.78,3,32.5,2.75
2024-04-09 02:42:04,34,144,0.69,1,3.94,0.0
2024-04-24 09:50:01,133,212,1.26,2,7.55,0.0
2024-04-03 07:25:30,208,105,2.15,1,11.16,0.0
2024-04-28 08:59:05,140,131,1.87,1,10.17,2.75
2024-04-12 17:29:00,76,142,3.0,1,13.72,2.75
2024-04-10 16:25:46,75,67,2.29,1,8.35,2.75
2024-04-03 01:06:36,58,197,5.93,2,20.36,2.75
2024-04-04 05:36:14,98,59,5.61,2,15.63,0.0
2024-04-29 03:29:51,125,234,5.68,1,22.2,2.75
2024-04-29 11:31:26,134,176,2.11,2,8.68,0.0
2024-04-24 17:48:03,226,102,2.33,2,5.95,2.75
2024-04-20 06:26:41,200,37,4.96,1,17.89,2.75
2024-04-28 08:16:59,37,85,0.96,2,7.65,2.75
2024-04-23 04:45:53,138,24,7.19,3,23.91,2.75
2024-04-12 04:53:35,208,199,3.23,1,13.15,2.75
2024-04-13 01:00:02,194,126,7.11,2,22.81,2.75
2024-04-11 12:00:33,56,256,6.02,4,18.73,0.0
2024-04-08 18:19:57,87,75,2.14,1,9.79,0.0
2024-04-23 22:48:55,95,110,0.87,1,3.44,2.75
2024-04-14 02:02:03,196,6,9.38,1,30.77,2.75
2024-04-23 21:08:47,192,40,1.98,1,5.97,2.75
2024-04-22 22:55:05,144,205,2.14,1,8.68,2.75
2024-04-20 13:51:40,10,145,8.89,1,30.72,2.75
2024-04-28 11:06:23,241,2,9.23,2,27.58,2.75
2024-04-19 08:33:39,149,158,1.57,1,6.36,2.75
2024-04-16 07:12:55,140,228,0.83,1,3.36,0.0
2024-04-08 11:12:28,13,199,0.5,5,6.11,2.75
2024-04-29 18:14:52,254,252,2.52,3,10.07,2.75
2024-04-12 00:36:42,81,83,3.44,5,12.67,2.75
2024-04-15 16:33:34,210,45,1.6,1,6.93,0.0
2024-04-18 01:52:42,220,199,1.55,1,5.92,2.75
2024-04-19 07:36:38,59,175,2.04,1,5.41,0.0
2024-04-28 18:21:41,128,33,1.57,1,6.59,2.75
2024-04-26 04:11:24,262,35,7.34,1,26.38,2.75
2024-04-14 13:44:45,29,192,4.1,1,13.7,2.75
2024-04-27 12:33:45,68,85,6.68,1,23.67,2.75
2024-04-19 16:03:06,207,101,7.39,1,21.77,2.75
2024-04-22 00:34:51,175,209,2.5,1,12.84,0.0
2024-04-22 15:31:45,218,29,2.77,1,14.11,2.75
2024-04-26 13:31:05,160,186,13.83,1,45.07,0.0
2024-04-01 10:11:20,244,48,6.44,1,22.05,0.0
2024-04-26 05:43:24,253,170,6.1,1,19.0,2.75
2024-04-25 20:43:16,189,146,3.57,3,9.18,2.75
2024-04-12 17:44:39,261,16,2.66,2,11.5,2.75
2024-04-09 02:17:24,130,43,8.38,1,29.94,2.75
2024-04-29 08:29:58,3,51,6.21,3,20.77,2.75
2024-04-08 01:10:26,43,27,3.05,3,12.07,2.75
2024-04-14 23:01:33,133,9,1.6,1,5.34,2.75
2024-04-21 14:37:04,178,252,1.06,1,6.47,2.75
2024-04-18 12:15:45,24,233,3.32,1,14.49,2.75
2024-04-29 20:06:03,22,219,1.73,1,8.84,0.0
2024-04-14 08:18:29,3,57,1.57,2,5.48,0.0
2024-04-11 16:20:09,158,175,0.89,1,4.13,0.0
2024-04-13 01:53:31,4,114,0.62,1,5.75,2.75
2024-04-03 04:45:32,107,218,5.85,2,18.88,0.0
2024-04-15 12:07:41,232,246,0.9,1,8.77,2.75
2024-04-01 13:30:48,238,68,8.18,1,31.65,2.75
2024-04-27 12:28:34,72,58,1.34,1,5.97,2.75
2024-04-19 16:36:17,88,76,5.49,1,24.41,2.75
2024-04-11 07:12:16,16,111,6.56,1,22.23,2.75
2024-04-25 03:38:09,91,112,6.01,1,22.79,2.75
2024-04-04 10:00:06,20,222,7.72,1,26.24,2.75
2024-04-29 03:15:29,212,206,1.95,1,8.47,2.75
2024-04-24 23:13:16,84,72,15.41,1,46.05,0.0
2024-04-19 16:27:48,126,2,1.65,1,7.07,2.75
2024-04-01 08:55:21,51,189,10.03,5,36.11,2.75
2024-04-23 05:52:28,18,40,2.51,1,11.11,0.0
2024-04-12 20:36:23,117,171,0.71,1,4.72,2.75
2024-04-21 05:35:21,124,48,5.88,1,20.07,2.75
2024-04-13 03:08:40,28,200,5.92,1,21.48,0.0
2024-04-15 02:08:00,141,57,1.27,1,6.35,0.0
2024-04-14 16:08:16,6,196,6.57,2,23.16,2.75
2024-04-17 02:38:53,157,12,1.1,1,5.56,2.75
2024-04-30 20:17:49,106,179,1.07,1,5.3,2.75
2024-04-29 17:58:29,119,74,6.29,1,19.34,2.75
2024-04-30 04:58:37,137,29,1.7,1,11.17,0.0
2024-04-25 06:54:28,29,92,0.78,1,3.0,2.75
2024-04-12 10:34:54,166,107,11.46,1,37.48,0.0
2024-04-01 16:40:46,65,247,3.35,2,11.64,2.75
2024-04-23 08:48:32,56,256,2.58,1,9.16,2.75
2024-04-26 14:39:06,96,98,2.95,1,10.5,0.0
2024-04-19 22:41:46,215,46,4.39,1,14.44,2.75
2024-04-12 20:17:09,231,20,7.42,1,25.43,2.75
2024-04-06 21:16:06,58,59,4.41,1,17.37,2.75
2024-04-22 05:20:01,184,240,5.21,1,19.48,0.0
2024-04-14 11:03:26,209,36,1.2,1,3.0,2.75
2024-04-29 23:20:40,163,1,2.2,3,11.16,2.75
2024-04-07 15:33:02,89,183,3.58,1,14.63,2.75
2024-04-21 13:50:21,97,85,3.88,2,12.96,2.75
2024-04-08 13:25:14,75,82,1.6,1,8.71,2.75
2024-04-09 17:18:43,88,159,13.41,1,44.8,2.75
2024-04-25 18:40:29,6,248,0.94,1,4.7,2.75
2024-04-28 07:56:42,156,228,0.92,1,3.89,0.0
2024-04-29 23:33:57,63,49,1.41,2,9.95,2.75
2024-04-13 10:16:39,29,212,5.41,1,22.38,2.75
2024-04-30 12:37:14,191,139,0.63,2,6.07,0.0
2024-04-30 14:39:47,204,104,15.94,1,52.8,2.75
2024-04-30 03:24:10,27,65,15.9,1,50.51,2.75
2024-04-14 22:24:48,85,145,1.11,4,7.97,0.0
2024-04-04 03:35:59,210,28,2.29,1,5.05,2.75
2024-04-25 20:50:52,138,82,1.3,3,7.82,0.0
2024-04-10 20:12:37,172,9,2.33,1,10.87,0.0
2024-04-17 05:21:39,156,162,3.16,1,13.36,2.75
2024-04-03 14:14:05,229,223,6.56,5,23.09,0.0
2024-04-12 12:01:34,179,131,0.63,3,5.32,2.75
2024-04-21 10:59:48,247,129,15.67,2,48.45,2.75
2024-04-03 02:35:59,162,136,10.38,1,37.71,2.75
2024-04-03 10:34:21,163,97,3.46,2,16.18,2.75
2024-04-22 08:56:13,218,9,2.79,1,15.62,0.0
2024-04-04 08:29:01,76,209,3.3,1,11.29,2.75
2024-04-03 14:19:36,204,9,0.57,4,5.74,0.0
2024-04-19 23:08:07,216,147,5.18,1,19.74,2.75
2024-04-29 22:23:20,223,2,2.9,1,7.13,2.75
2024-04-24 12:23:14,193,161,1.68,1,7.52,2.75
2024-04-11 03:57:49,192,64,2.67,1,11.21,2.75
2024-04-01 13:41:54,260,255,1.71,4,8.37,0.0
2024-04-12 18:54:08,192,119,4.71,1,15.04,0.0
