datetime,city,season,weather_situation,temp,atemp,humidity,windspeed,casual,registered,cnt
2024-09-21 13:00:00,chennai,3,2,32.0,33.17,62.2,11.33,33,71,104
2024-09-21 14:00:00,chennai,3,1,36.34,39.65,65.3,11.54,48,87,135
2024-09-21 15:00:00,chennai,3,1,31.62,33.31,71.66,19.42,50,82,132
2024-09-21 16:00:00,chennai,3,3,30.84,32.02,64.85,23.26,25,51,76
2024-09-21 17:00:00,chennai,3,1,32.71,33.67,69.97,11.48,48,112,160
2024-09-21 18:00:00,chennai,3,1,28.51,29.07,58.94,23.16,73,85,158
2024-09-21 19:00:00,chennai,3,2,29.75,30.63,79.48,11.36,18,38,56
2024-09-21 20:00:00,chennai,3,2,31.57,32.72,75.03,10.62,10,18,28
2024-09-21 21:00:00,chennai,3,3,26.11,27.12,74.34,10.3,4,10,14
2024-09-21 22:00:00,chennai,3,1,24.62,25.46,76.18,11.39,12,19,31
2024-09-21 23:00:00,chennai,3,1,24.37,27.97,73.54,12.43,10,15,25
2024-09-22 00:00:00,chennai,3,1,26.61,27.08,76.55,23.12,8,18,26
2024-09-22 01:00:00,chennai,3,2,26.49,28.13,91.21,11.39,7,21,28
2024-09-22 02:00:00,chennai,3,1,24.38,26.48,77.05,12.27,11,23,34
2024-09-22 03:00:00,chennai,3,4,25.96,28.09,76.62,16.62,2,3,5
2024-09-22 04:00:00,chennai,3,2,27.2,28.65,77.15,11.8,17,35,52
2024-09-22 05:00:00,chennai,3,2,28.32,29.58,73.08,15.77,22,24,46
2024-09-22 06:00:00,chennai,3,1,26.7,28.66,77.08,12.83,15,31,46
2024-09-22 07:00:00,chennai,3,1,25.2,26.97,80.03,11.09,21,60,81
2024-09-22 08:00:00,chennai,3,2,28.01,29.26,68.95,16.62,31,66,97
2024-09-22 09:00:00,chennai,3,1,29.52,29.46,62.55,10.14,38,110,148
2024-09-22 10:00:00,chennai,3,2,30.69,31.72,68.46,11.73,27,59,86
2024-09-22 11:00:00,chennai,3,1,31.6,31.96,64.65,12.2,31,53,84
2024-09-22 12:00:00,chennai,3,1,33.81,34.64,68.35,13.06,33,68,101
2024-09-22 13:00:00,chennai,3,1,34.39,35.93,60.07,15.7,41,61,102
2024-09-22 14:00:00,chennai,3,1,32.79,34.65,60.7,13.08,36,76,112
2024-09-22 15:00:00,chennai,3,2,34.18,37.46,61.59,14.51,33,87,120
2024-09-22 16:00:00,chennai,3,1,32.89,33.86,63.78,14.53,60,107,167
2024-09-22 17:00:00,chennai,3,2,31.91,34.18,62.97,12.34,51,97,148
2024-09-22 18:00:00,chennai,3,3,32.09,33.89,64.23,23.59,28,52,80
2024-09-22 19:00:00,chennai,3,1,30.12,32.92,60.16,25.6,27,67,94
2024-09-22 20:00:00,chennai,3,1,31.47,33.55,69.17,14.36,14,24,38
2024-09-22 21:00:00,chennai,3,1,26.24,26.73,78.16,10.37,13,18,31
2024-09-22 22:00:00,chennai,3,1,26.38,26.16,81.25,13.38,8,20,28
2024-09-22 23:00:00,chennai,3,1,26.02,27.83,76.72,11.02,8,25,33
2024-09-23 00:00:00,chennai,3,1,26.06,27.03,87.16,13.3,2,29,31
2024-09-23 01:00:00,chennai,3,2,26.66,27.18,81.52,11.04,5,27,32
2024-09-23 02:00:00,chennai,3,1,24.97,25.2,75.31,16.08,3,41,44
2024-09-23 03:00:00,chennai,3,1,23.43,25.09,73.4,10.42,7,35,42
2024-09-23 04:00:00,chennai,3,1,26.55,29.55,86.75,25.32,8,42,50
2024-09-23 05:00:00,chennai,3,1,27.08,28.17,77.21,11.09,9,45,54
2024-09-23 06:00:00,chennai,3,2,24.67,26.76,70.93,15.4,18,45,63
2024-09-23 07:00:00,chennai,3,1,27.96,29.36,63.29,22.44,8,133,141
2024-09-23 08:00:00,chennai,3,2,27.09,27.3,70.02,11.42,14,209,223
2024-09-23 09:00:00,chennai,3,1,29.24,31.47,71.44,23.61,57,210,267
2024-09-23 10:00:00,chennai,3,1,29.92,30.32,63.51,12.46,25,119,144
2024-09-23 11:00:00,chennai,3,2,32.8,34.32,59.66,26.16,11,40,51
2024-09-23 12:00:00,chennai,3,3,32.6,33.76,60.59,27.77,1,19,20
2024-09-23 13:00:00,chennai,3,1,31.32,33.71,68.56,11.04,2,27,29
2024-09-23 14:00:00,chennai,3,1,34.06,34.5,55.04,18.89,6,22,28
2024-09-23 15:00:00,chennai,3,1,31.14,33.03,59.13,11.07,7,40,47
2024-09-23 16:00:00,chennai,3,1,32.86,33.52,69.39,11.28,28,104,132
2024-09-23 17:00:00,chennai,3,1,30.85,31.84,67.4,10.44,30,203,233
2024-09-23 18:00:00,chennai,3,1,30.56,28.43,67.9,10.85,36,223,259
2024-09-23 19:00:00,chennai,3,2,30.64,34.23,66.17,15.0,33,91,124
2024-09-23 20:00:00,chennai,3,1,29.63,31.68,72.15,12.98,4,38,42
2024-09-23 21:00:00,chennai,3,1,29.57,30.3,71.9,17.83,6,24,30
2024-09-23 22:00:00,chennai,3,2,26.9,27.28,72.7,12.02,2,28,30
2024-09-23 23:00:00,chennai,3,1,26.54,27.54,73.67,27.31,2,20,22
2024-09-24 00:00:00,chennai,3,1,25.01,27.23,84.58,10.26,6,27,33
2024-09-24 01:00:00,chennai,3,1,25.35,24.96,81.36,10.33,3,30,33
2024-09-24 02:00:00,chennai,3,3,25.53,26.89,83.57,16.04,4,15,19
2024-09-24 03:00:00,chennai,3,1,25.02,28.29,82.42,20.93,5,33,38
2024-09-24 04:00:00,chennai,3,2,23.37,23.74,82.86,17.94,4,39,43
2024-09-24 05:00:00,chennai,3,1,26.57,28.15,77.8,13.36,9,50,59
2024-09-24 06:00:00,chennai,3,1,27.44,31.14,74.59,11.57,8,60,68
2024-09-24 07:00:00,chennai,3,1,27.15,29.28,70.51,10.07,16,124,140
2024-09-24 08:00:00,chennai,3,1,27.46,29.08,64.93,13.56,29,206,235
2024-09-24 09:00:00,chennai,3,1,31.81,33.81,63.8,13.23,21,240,261
2024-09-24 10:00:00,chennai,3,2,31.59,32.69,65.17,12.11,7,104,111
2024-09-24 11:00:00,chennai,3,1,31.55,34.35,56.91,14.31,3,63,66
2024-09-24 12:00:00,chennai,3,2,31.1,32.2,56.43,16.52,6,29,35
2024-09-24 13:00:00,chennai,3,1,31.88,31.42,67.55,16.03,4,22,26
2024-09-24 14:00:00,chennai,3,1,34.56,35.67,63.12,11.53,4,31,35
2024-09-24 15:00:00,chennai,3,1,33.03,33.56,60.08,14.4,7,45,52
2024-09-24 16:00:00,chennai,3,1,31.8,33.02,74.7,10.81,33,117,150
2024-09-24 17:00:00,chennai,3,1,32.44,33.68,56.69,10.65,29,215,244
2024-09-24 18:00:00,chennai,3,1,30.02,32.72,71.88,17.71,37,237,274
2024-09-24 19:00:00,chennai,3,1,31.84,34.03,68.85,15.92,36,108,144
2024-09-24 20:00:00,chennai,3,2,30.62,32.39,75.93,17.3,7,32,39
2024-09-24 21:00:00,chennai,3,1,27.4,28.9,75.13,10.83,5,19,24
2024-09-24 22:00:00,chennai,3,1,26.25,26.69,67.64,22.3,5,22,27
2024-09-24 23:00:00,chennai,3,1,23.03,22.35,79.55,10.71,5,24,29
2024-09-25 00:00:00,chennai,3,1,23.76,25.37,82.34,20.2,4,31,35
2024-09-25 01:00:00,chennai,3,1,23.53,25.82,70.7,12.17,4,34,38
2024-09-25 02:00:00,chennai,3,1,25.16,26.55,91.72,10.56,8,37,45
2024-09-25 03:00:00,chennai,3,1,24.74,25.71,83.22,11.69,10,48,58
2024-09-25 04:00:00,chennai,3,2,23.92,25.89,84.02,11.0,7,38,45
2024-09-25 05:00:00,chennai,3,2,25.83,27.25,73.24,13.37,9,45,54
2024-09-25 06:00:00,chennai,3,4,27.61,30.79,80.45,24.95,1,10,11
2024-09-25 07:00:00,chennai,3,1,28.6,31.33,80.04,11.99,13,129,142
2024-09-25 08:00:00,chennai,3,1,26.72,29.18,73.27,14.74,27,214,241
2024-09-25 09:00:00,chennai,3,1,29.88,32.14,69.36,21.12,32,198,230
2024-09-25 10:00:00,chennai,3,1,29.34,29.55,62.53,14.97,16,121,137
2024-09-25 11:00:00,chennai,3,1,32.91,35.07,63.85,12.25,15,52,67
2024-09-25 12:00:00,chennai,3,2,33.41,35.28,60.78,33.46,6,22,28
2024-09-25 13:00:00,chennai,3,1,31.79,33.89,65.2,11.04,6,26,32
2024-09-25 14:00:00,chennai,3,1,32.08,34.07,57.75,13.7,4,16,20
2024-09-25 15:00:00,chennai,3,1,32.31,34.26,65.16,17.97,6,67,73
2024-09-25 16:00:00,chennai,3,1,29.76,33.96,59.14,10.0,28,124,152
2024-09-25 17:00:00,chennai,3,1,32.23,33.66,63.62,16.05,38,219,257
2024-09-25 18:00:00,chennai,3,2,30.67,33.11,70.08,11.55,28,191,219
2024-09-25 19:00:00,chennai,3,1,31.2,32.23,65.89,10.93,17,105,122
2024-09-25 20:00:00,chennai,3,1,27.68,29.97,75.25,11.6,7,42,49
2024-09-25 21:00:00,chennai,3,1,27.22,29.66,77.35,27.03,4,25,29
2024-09-25 22:00:00,chennai,3,1,25.19,27.06,75.65,21.13,3,24,27
2024-09-25 23:00:00,chennai,3,1,24.97,28.14,84.88,11.2,2,23,25
2024-09-26 00:00:00,chennai,3,1,24.12,24.73,81.05,10.62,2,29,31
2024-09-26 01:00:00,chennai,3,1,26.33,27.34,87.17,12.26,6,27,33
2024-09-26 02:00:00,chennai,3,1,24.16,25.87,90.97,14.49,2,28,30
2024-09-26 03:00:00,chennai,3,2,25.29,27.67,80.45,20.09,11,34,45
2024-09-26 04:00:00,chennai,3,1,25.08,26.76,83.89,26.92,5,35,40
2024-09-26 05:00:00,chennai,3,2,24.65,27.43,75.88,16.95,3,41,44
2024-09-26 06:00:00,chennai,3,2,26.8,27.64,71.84,14.57,11,49,60
2024-09-26 07:00:00,chennai,3,3,28.68,29.04,73.61,10.77,9,56,65
2024-09-26 08:00:00,chennai,3,1,27.55,29.36,65.19,10.38,21,187,208
2024-09-26 09:00:00,chennai,3,2,31.01,32.43,64.72,14.53,27,195,222
2024-09-26 10:00:00,chennai,3,1,29.98,32.02,69.96,13.87,17,101,118
2024-09-26 11:00:00,chennai,3,1,31.25,32.72,62.36,19.36,8,31,39
2024-09-26 12:00:00,chennai,3,2,33.1,34.26,66.89,11.95,2,30,32
2024-09-26 13:00:00,chennai,3,1,32.07,33.49,63.84,10.2,5,23,28
2024-09-26 14:00:00,chennai,3,1,33.05,34.57,71.26,12.76,6,18,24
2024-09-26 15:00:00,chennai,3,1,32.49,33.68,64.96,27.4,5,45,50
2024-09-26 16:00:00,chennai,3,1,32.62,33.92,68.91,17.94,29,124,153
2024-09-26 17:00:00,chennai,3,2,28.97,30.07,66.94,10.17,40,176,216
2024-09-26 18:00:00,chennai,3,1,28.8,31.16,68.56,20.38,61,190,251
2024-09-26 19:00:00,chennai,3,1,30.77,32.47,75.24,13.19,21,111,132
2024-09-26 20:00:00,chennai,3,2,30.24,34.0,75.34,12.27,9,40,49
2024-09-26 21:00:00,chennai,3,2,26.87,28.53,75.64,12.13,5,22,27
2024-09-26 22:00:00,chennai,3,2,26.71,27.66,78.03,14.52,3,15,18
2024-09-26 23:00:00,chennai,3,1,26.53,30.7,81.76,13.78,5,39,44
2024-09-27 00:00:00,chennai,3,1,26.37,28.28,77.3,15.34,4,28,32
2024-09-27 01:00:00,chennai,3,1,22.7,25.19,78.09,14.26,7,36,43
2024-09-27 02:00:00,chennai,3,1,23.94,26.03,89.13,10.78,8,32,40
2024-09-27 03:00:00,chennai,3,1,24.74,26.86,90.98,11.49,7,33,40
2024-09-27 04:00:00,chennai,3,1,26.38,28.42,76.02,19.2,5,42,47
2024-09-27 05:00:00,chennai,3,1,29.17,29.57,75.73,15.44,9,53,62
2024-09-27 06:00:00,chennai,3,1,26.73,28.59,82.71,12.97,6,68,74
2024-09-27 07:00:00,chennai,3,1,26.28,26.45,77.26,11.01,19,89,108
2024-09-27 08:00:00,chennai,3,1,29.48,30.81,75.38,10.04,60,180,240
2024-09-27 09:00:00,chennai,3,2,31.62,32.39,73.89,11.87,38,178,216
2024-09-27 10:00:00,chennai,3,1,31.13,32.99,65.8,10.28,7,127,134
2024-09-27 11:00:00,chennai,3,1,30.74,32.57,66.58,13.29,9,47,56
2024-09-27 12:00:00,chennai,3,1,33.61,35.59,64.6,18.62,7,38,45
2024-09-27 13:00:00,chennai,3,1,33.66,35.45,58.05,11.68,3,20,23
2024-09-27 14:00:00,chennai,3,1,31.77,32.66,63.58,19.41,1,25,26
2024-09-27 15:00:00,chennai,3,1,33.32,34.56,68.53,16.1,9,43,52
2024-09-27 16:00:00,chennai,3,2,33.66,36.08,61.67,10.67,21,86,107
2024-09-27 17:00:00,chennai,3,1,33.25,35.81,65.69,15.17,29,242,271
2024-09-27 18:00:00,chennai,3,1,30.92,31.27,68.03,10.82,25,214,239
2024-09-27 19:00:00,chennai,3,2,29.61,29.57,67.99,15.32,14,89,103
2024-09-27 20:00:00,chennai,3,2,30.47,31.25,75.38,10.77,11,37,48
2024-09-27 21:00:00,chennai,3,1,26.51,29.06,71.19,12.49,3,17,20
2024-09-27 22:00:00,chennai,3,3,27.53,30.24,83.66,14.18,1,10,11
2024-09-27 23:00:00,chennai,3,2,24.53,25.1,82.2,10.26,3,23,26
2024-09-28 00:00:00,chennai,3,2,26.81,28.62,75.98,10.83,14,22,36
2024-09-28 01:00:00,chennai,3,2,24.83,28.16,90.15,11.93,5,16,21
2024-09-28 02:00:00,chennai,3,1,26.52,28.44,82.84,13.1,10,21,31
2024-09-28 03:00:00,chennai,3,1,25.73,28.65,78.04,19.78,17,34,51
2024-09-28 04:00:00,chennai,3,1,24.07,26.57,86.18,11.04,17,31,48
2024-09-28 05:00:00,chennai,3,1,27.88,28.47,81.54,12.13,18,38,56
2024-09-28 06:00:00,chennai,3,1,28.86,30.17,68.14,13.23,16,39,55
2024-09-28 07:00:00,chennai,3,1,29.02,30.56,71.96,11.75,33,49,82
2024-09-28 08:00:00,chennai,3,3,28.09,29.69,73.4,14.91,21,59,80
2024-09-28 09:00:00,chennai,3,1,29.67,32.08,58.61,11.48,61,82,143
2024-09-28 10:00:00,chennai,3,3,31.17,33.08,67.43,17.4,16,28,44
2024-09-28 11:00:00,chennai,3,2,30.98,29.55,65.72,13.52,34,54,88
2024-09-28 12:00:00,chennai,3,1,34.49,34.68,57.42,10.45,34,63,97
2024-09-28 13:00:00,chennai,3,1,33.04,32.35,63.69,14.93,49,71,120
2024-09-28 14:00:00,chennai,3,1,29.76,31.43,62.04,14.21,41,67,108
2024-09-28 15:00:00,chennai,3,2,33.27,35.01,56.38,12.07,48,67,115
2024-09-28 16:00:00,chennai,3,1,32.05,33.83,67.94,10.06,46,70,116
2024-09-28 17:00:00,chennai,3,1,31.74,32.28,69.12,11.12,67,99,166
2024-09-28 18:00:00,chennai,3,2,30.56,32.73,65.55,12.6,43,94,137
2024-09-28 19:00:00,chennai,3,1,31.0,33.22,68.42,11.12,24,49,73
2024-09-28 20:00:00,chennai,3,1,30.34,30.59,75.63,14.31,14,27,41
2024-09-28 21:00:00,chennai,3,1,28.3,28.34,73.58,16.23,11,20,31
2024-09-28 22:00:00,chennai,3,3,26.59,28.09,67.35,19.69,4,7,11
2024-09-28 23:00:00,chennai,3,1,26.12,29.41,81.51,15.21,14,30,44
2024-09-29 00:00:00,chennai,3,1,25.56,28.76,76.59,15.84,9,18,27
2024-09-29 01:00:00,chennai,3,1,24.17,26.24,79.71,14.69,18,28,46
2024-09-29 02:00:00,chennai,3,1,25.69,26.46,89.29,31.16,8,25,33
2024-09-29 03:00:00,chennai,3,2,25.69,28.08,80.99,11.51,14,21,35
2024-09-29 04:00:00,chennai,3,1,27.38,28.43,80.67,11.55,20,24,44
2024-09-29 05:00:00,chennai,3,1,27.68,28.41,81.62,10.68,14,33,47
2024-09-29 06:00:00,chennai,3,2,26.18,25.53,79.53,13.32,23,31,54
2024-09-29 07:00:00,chennai,3,2,28.95,30.55,69.99,10.51,28,50,78
2024-09-29 08:00:00,chennai,3,1,27.86,28.73,71.7,11.57,46,103,149
2024-09-29 09:00:00,chennai,3,1,30.87,32.47,69.59,13.3,51,80,131
2024-09-29 10:00:00,chennai,3,1,30.38,29.58,68.36,25.8,37,46,83
2024-09-29 11:00:00,chennai,3,2,30.6,32.27,66.38,26.6,23,48,71
2024-09-29 12:00:00,chennai,3,2,32.8,31.87,76.28,16.81,28,66,94
2024-09-29 13:00:00,chennai,3,1,29.65,32.24,56.46,12.47,27,86,113
2024-09-29 14:00:00,chennai,3,2,30.9,32.92,66.9,20.02,39,75,114
2024-09-29 15:00:00,chennai,3,1,32.65,33.87,68.26,20.42,45,80,125
2024-09-29 16:00:00,chennai,3,2,32.56,34.63,65.8,22.05,52,67,119
2024-09-29 17:00:00,chennai,3,1,31.39,31.91,61.68,15.11,73,92,165
2024-09-29 18:00:00,chennai,3,1,29.1,30.68,75.32,11.13,48,104,152
2024-09-29 19:00:00,chennai,3,2,29.05,31.35,58.45,10.48,34,54,88
2024-09-29 20:00:00,chennai,3,1,29.47,27.88,68.58,22.31,7,17,24
2024-09-29 21:00:00,chennai,3,1,28.66,29.72,80.45,10.29,7,14,21
2024-09-29 22:00:00,chennai,3,2,26.98,28.46,75.15,11.75,10,19,29
2024-09-29 23:00:00,chennai,3,1,27.56,28.86,87.05,13.34,9,20,29
2024-09-30 00:00:00,chennai,3,2,26.01,28.97,73.1,10.11,4,21,25
2024-09-30 01:00:00,chennai,3,1,24.24,24.62,76.1,21.87,7,27,34
2024-09-30 02:00:00,chennai,3,2,24.66,25.54,79.34,11.69,6,23,29
2024-09-30 03:00:00,chennai,3,1,23.45,23.04,83.75,10.14,7,42,49
2024-09-30 04:00:00,chennai,3,1,25.41,28.42,79.55,35.25,6,35,41
2024-09-30 05:00:00,chennai,3,1,27.51,28.76,76.62,11.87,3,49,52
2024-09-30 06:00:00,chennai,3,2,27.82,28.88,84.1,20.47,8,40,48
2024-09-30 07:00:00,chennai,3,1,29.65,31.09,82.16,13.02,21,133,154
2024-09-30 08:00:00,chennai,3,1,28.64,30.77,69.93,15.44,33,197,230
2024-09-30 09:00:00,chennai,3,1,31.65,33.5,60.86,11.38,30,208,238
2024-09-30 10:00:00,chennai,3,1,30.77,34.92,56.21,13.49,14,125,139
2024-09-30 11:00:00,chennai,3,2,33.59,35.55,66.13,11.49,5,45,50
2024-09-30 12:00:00,chennai,3,1,32.44,33.47,66.62,25.09,4,30,34
2024-09-30 13:00:00,chennai,3,1,33.71,34.65,62.66,10.31,2,23,25
2024-09-30 14:00:00,chennai,3,1,34.77,35.88,61.65,11.61,4,23,27
2024-09-30 15:00:00,chennai,3,2,32.63,32.63,58.32,21.18,9,40,49
2024-09-30 16:00:00,chennai,3,2,32.73,34.27,66.61,13.27,19,112,131
2024-09-30 17:00:00,chennai,3,1,33.38,35.66,73.32,14.58,41,218,259
2024-09-30 18:00:00,chennai,3,1,30.84,31.73,55.92,15.27,32,202,234
2024-09-30 19:00:00,chennai,3,1,28.45,29.14,69.02,10.37,26,98,124
2024-09-30 20:00:00,chennai,3,1,31.57,34.59,67.15,10.09,8,47,55
2024-09-30 21:00:00,chennai,3,2,27.4,27.47,67.14,23.89,4,18,22
2024-09-30 22:00:00,chennai,3,1,27.19,26.62,71.35,11.58,4,18,22
2024-09-30 23:00:00,chennai,3,3,27.56,27.91,80.97,12.39,2,12,14
2024-10-01 00:00:00,chennai,3,1,22.31,22.27,82.69,15.73,8,28,36
2024-10-01 01:00:00,chennai,3,3,21.43,23.31,88.96,11.35,2,18,20
2024-10-01 02:00:00,chennai,3,1,22.8,23.94,82.04,16.6,8,27,35
2024-10-01 03:00:00,chennai,3,1,20.48,21.76,72.87,13.06,7,45,52
2024-10-01 04:00:00,chennai,3,4,22.69,25.34,79.47,19.71,2,12,14
2024-10-01 05:00:00,chennai,3,1,23.97,24.77,72.14,11.63,3,41,44
2024-10-01 06:00:00,chennai,3,3,24.18,26.45,70.97,11.14,7,31,38
2024-10-01 07:00:00,chennai,3,2,23.61,26.62,77.49,18.91,15,98,113
2024-10-01 08:00:00,chennai,3,3,28.41,29.46,72.97,11.98,23,122,145
2024-10-01 09:00:00,chennai,3,4,27.66,29.9,72.35,12.65,7,38,45
2024-10-01 10:00:00,chennai,3,3,30.22,31.48,65.21,17.89,10,70,80
2024-10-01 11:00:00,chennai,3,3,29.02,31.44,68.88,15.05,7,28,35
2024-10-01 12:00:00,chennai,3,1,28.91,28.84,61.27,12.91,6,29,35
2024-10-01 13:00:00,chennai,3,2,30.69,30.54,67.92,11.44,4,30,34
2024-10-01 14:00:00,chennai,3,3,30.24,31.35,63.72,17.22,1,12,13
2024-10-01 15:00:00,chennai,3,1,28.95,29.56,61.31,10.99,8,35,43
2024-10-01 16:00:00,chennai,3,1,31.73,32.71,64.4,23.17,18,115,133
2024-10-01 17:00:00,chennai,3,2,28.58,29.86,64.84,10.81,39,173,212
2024-10-01 18:00:00,chennai,3,1,26.29,28.51,74.98,18.17,33,206,239
2024-10-01 19:00:00,chennai,3,1,29.13,30.22,70.64,12.76,24,126,150
2024-10-01 20:00:00,chennai,3,3,25.89,26.57,71.99,11.03,6,24,30
2024-10-01 21:00:00,chennai,3,2,24.74,25.88,73.4,12.57,1,18,19
2024-10-01 22:00:00,chennai,3,1,22.38,23.11,81.22,11.25,4,11,15
2024-10-01 23:00:00,chennai,3,1,25.76,26.33,82.61,10.73,5,25,30
2024-10-02 00:00:00,chennai,3,4,21.49,21.38,79.29,11.37,0,7,7
2024-10-02 01:00:00,chennai,3,1,22.71,24.28,75.88,20.1,10,34,44
2024-10-02 02:00:00,chennai,3,3,23.6,24.53,77.49,10.56,5,18,23
2024-10-02 03:00:00,chennai,3,1,23.14,25.61,80.74,27.98,4,26,30
2024-10-02 04:00:00,chennai,3,3,22.96,23.02,87.4,10.03,4,16,20
2024-10-02 05:00:00,chennai,3,3,21.63,22.59,77.82,15.37,3,22,25
2024-10-02 06:00:00,chennai,3,3,23.53,26.84,74.03,19.71,6,33,39
2024-10-02 07:00:00,chennai,3,3,25.69,26.25,65.78,23.59,17,45,62
2024-10-02 08:00:00,chennai,3,2,25.56,26.82,79.57,10.78,35,161,196
2024-10-02 09:00:00,chennai,3,4,27.78,28.06,72.26,15.99,9,34,43
2024-10-02 10:00:00,chennai,3,1,29.32,29.47,70.98,10.57,27,116,143
2024-10-02 11:00:00,chennai,3,1,30.48,33.53,69.74,12.17,5,52,57
2024-10-02 12:00:00,chennai,3,2,28.49,30.16,62.52,16.58,6,29,35
2024-10-02 13:00:00,chennai,3,1,33.0,34.63,62.76,12.12,6,30,36
2024-10-02 14:00:00,chennai,3,4,31.42,31.22,69.44,11.88,2,7,9
2024-10-02 15:00:00,chennai,3,1,30.36,32.22,63.24,10.62,11,36,47
2024-10-02 16:00:00,chennai,3,1,31.27,33.93,66.28,10.34,29,107,136
2024-10-02 17:00:00,chennai,3,1,32.17,34.82,69.28,10.61,29,198,227
2024-10-02 18:00:00,chennai,3,1,26.77,28.94,70.21,20.42,19,226,245
2024-10-02 19:00:00,chennai,3,1,27.26,27.64,68.77,10.06,26,121,147
2024-10-02 20:00:00,chennai,3,1,23.65,25.46,71.83,15.9,8,45,53
2024-10-02 21:00:00,chennai,3,3,25.7,27.86,78.48,17.32,1,6,7
2024-10-02 22:00:00,chennai,3,3,24.94,24.64,80.88,14.2,1,8,9
2024-10-02 23:00:00,chennai,3,1,23.62,24.0,84.91,16.56,5,28,33
2024-10-03 00:00:00,chennai,3,1,22.25,24.64,83.42,15.28,5,25,30
2024-10-03 01:00:00,chennai,3,2,20.18,22.55,84.64,13.04,3,22,25
2024-10-03 02:00:00,chennai,3,2,22.95,22.9,79.77,12.41,6,35,41
2024-10-03 03:00:00,chennai,3,3,24.38,26.68,78.75,24.18,5,26,31
2024-10-03 04:00:00,chennai,3,1,22.33,23.92,84.56,27.87,8,39,47
2024-10-03 05:00:00,chennai,3,1,24.2,26.48,76.2,15.27,6,49,55
2024-10-03 06:00:00,chennai,3,1,22.62,23.48,76.9,11.1,7,54,61
2024-10-03 07:00:00,chennai,3,1,26.01,28.16,81.48,12.97,31,111,142
2024-10-03 08:00:00,chennai,3,1,26.03,28.37,78.1,13.43,33,210,243
2024-10-03 09:00:00,chennai,3,1,26.62,27.77,70.92,17.09,42,200,242
2024-10-03 10:00:00,chennai,3,2,27.59,29.11,65.52,15.51,10,101,111
2024-10-03 11:00:00,chennai,3,2,28.86,29.71,64.31,13.62,12,43,55
2024-10-03 12:00:00,chennai,3,3,30.42,33.57,67.68,15.7,4,13,17
2024-10-03 13:00:00,chennai,3,2,28.79,30.17,62.16,10.12,5,23,28
2024-10-03 14:00:00,chennai,3,3,30.02,30.6,59.21,17.49,1,10,11
2024-10-03 15:00:00,chennai,3,4,30.31,31.1,68.42,11.19,1,7,8
2024-10-03 16:00:00,chennai,3,1,28.65,30.27,64.25,15.34,32,90,122
2024-10-03 17:00:00,chennai,3,1,31.48,33.74,62.04,10.61,39,259,298
2024-10-03 18:00:00,chennai,3,1,27.48,27.64,69.39,10.61,19,225,244
2024-10-03 19:00:00,chennai,3,1,26.73,30.08,74.27,10.18,17,128,145
2024-10-03 20:00:00,chennai,3,1,25.33,27.13,66.96,22.05,11,52,63
2024-10-03 21:00:00,chennai,3,1,27.62,29.59,73.59,14.64,3,26,29
2024-10-03 22:00:00,chennai,3,2,25.16,26.57,75.77,12.25,3,22,25
2024-10-03 23:00:00,chennai,3,2,22.55,24.07,81.33,17.75,2,23,25
2024-10-04 00:00:00,chennai,3,2,24.36,25.72,83.82,14.92,6,20,26
2024-10-04 01:00:00,chennai,3,2,22.88,25.39,78.9,14.84,5,27,32
2024-10-04 02:00:00,chennai,3,2,22.81,24.3,74.54,13.34,3,32,35
2024-10-04 03:00:00,chennai,3,3,22.22,24.49,86.82,10.04,3,28,31
2024-10-04 04:00:00,chennai,3,4,22.14,23.2,75.06,11.5,1,4,5
2024-10-04 05:00:00,chennai,3,3,24.08,25.77,80.43,10.58,5,27,32
2024-10-04 06:00:00,chennai,3,1,23.85,24.54,76.34,15.43,7,59,66
2024-10-04 07:00:00,chennai,3,2,27.64,30.36,75.4,11.43,16,103,119
2024-10-04 08:00:00,chennai,3,3,24.98,25.64,80.26,12.99,16,117,133
2024-10-04 09:00:00,chennai,3,1,29.38,30.55,84.6,12.18,18,216,234
2024-10-04 10:00:00,chennai,3,1,28.37,29.55,58.83,10.77,11,96,107
2024-10-04 11:00:00,chennai,3,1,29.69,30.83,69.85,25.89,6,50,56
2024-10-04 12:00:00,chennai,3,3,30.96,33.19,62.56,23.55,2,22,24
2024-10-04 13:00:00,chennai,3,1,29.61,30.79,67.58,10.44,2,26,28
2024-10-04 14:00:00,chennai,3,3,31.54,34.43,66.79,18.78,2,15,17
2024-10-04 15:00:00,chennai,3,2,27.11,27.8,69.39,13.35,9,38,47
2024-10-04 16:00:00,chennai,3,1,29.1,30.77,64.76,17.43,18,110,128
2024-10-04 17:00:00,chennai,3,2,28.22,28.94,60.48,10.82,12,223,235
2024-10-04 18:00:00,chennai,3,4,27.0,28.92,71.64,10.71,10,38,48
2024-10-04 19:00:00,chennai,3,1,27.28,28.76,70.0,21.07,17,129,146
2024-10-04 20:00:00,chennai,3,4,26.96,28.31,70.83,21.41,2,8,10
2024-10-04 21:00:00,chennai,3,1,26.31,29.0,72.21,13.14,5,22,27
2024-10-04 22:00:00,chennai,3,2,24.79,25.63,82.03,20.21,1,9,10
2024-10-04 23:00:00,chennai,3,1,22.87,24.96,87.09,15.5,3,21,24
2024-10-05 00:00:00,chennai,3,2,23.48,24.21,74.68,11.02,6,16,22
